feature,encoding,spotify_id,value,feature_id,name
acousticness,high,2Mw26q4cueVWFP59f9rJ5g,0.993,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2NWaWZZLFMcr5P4uI2KvWy,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2PRfOo8S4BVIw0o97yqzg2,0.984,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2PUqgdcUOpaeqyV9ePLMoR,0.955,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2REu6wX4KKrG6uGlTKVqu6,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2RJnNdu4pb3MypbBroHU0T,0.783,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2ShpBw0zpxdnclk7gv8eHY,0.684,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2TP1hob8rLICnBoJqk5odo,0.815,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2TktkzfozZifbQhXjT6I33,0.598,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2UPj4xX163RJab0Yx1XYtJ,0.771,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2VbGpUDz5Ggqe8LYm4CLxG,0.667,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2WigMwGJysIh9fRnSJvpjn,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2WpsIjaAYHx7iwQIHj0qxe,0.631,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2XLqbLFgvc0g9xBWrubLsv,0.734,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2XiJm507b8ApqHK86BUWlJ,0.705,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2Y7pSUrb0frmy9vKVHUlOg,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2YOGCTiPJWMhZRdeadFj8G,0.912,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2ZqOCKuFkKhAZDRYI90EHb,0.713,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2bbhyUWJ5VjdfI3P4PRLu2,0.862,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2bbwjxA68m9PHZFWgF1fze,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2bwSCIuNtVrQPVddCi8sOW,0.743,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2dPwBKr5uJeCeyd5IoWi8W,0.673,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2fJ4k8jvERwmcccSQrIl0v,0.994,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2fRqb3yoCI9cbRASkEMo3m,0.749,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2gs8HVC6KXOQe76XggzZH5,0.797,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2hNQDbZcN3vqRAuwiz7poI,0.628,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2kkvB3RNRzwjFdGhaUA0tz,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2l3IjjIko1lYKq9Q1QREyF,0.965,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2lNTHWu2I5Tcz9ukWsV5Jj,0.646,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2n3Nzq9Mv1CUXzac82tw4M,0.869,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2pXpURmn6zC5ZYDMms6fwa,0.76,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2pnPe4pJtq7689i5ydzvJJ,0.812,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2qxmye6gAegTMjLKEBoR3d,0.74,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2rVBHjan4XvLDCfwwTdQvu,0.711,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2rxQMGVafnNaRaXlRMWPde,0.676,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2stkLJ0JNcXkIRDNF3ld6c,0.817,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2tgQaL85WoRfgEa4hFQgrE,0.75,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2uflssWlCaJ6CbTMOsUpNI,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2uhw2oYbugGJbn10wipNX5,0.763,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2vHzOWRKYPLu8umRPIFuOq,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2w7eLhPSwlf70q9dQ1LGpR,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2yi7HZrBOC4bMUSTcs4VK6,0.85,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,2zP7XSG2knSBpMJGf77WjF,0.948,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,301n9g0yGgsTjpR75NU2kB,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,30W8VKHrAZmHzObnwAoc1u,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,30XBkzzcubUJLANeXM4D0C,0.651,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,30Xh83fw03PZ2Wfm36H4EZ,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,31xPyKSU8Q5rC6FOsJujGy,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,34sEuPH6qlnXxBCt7vIVfh,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,35IcAVSMsU9qzHfpPbvC8A,0.702,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,36LUzJIzvi56RMbXrA5M72,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,37OBlWR4QwbMJvReT8myht,0.983,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,37oH0n1BUfNa0ljaofvNQu,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,38q3DHTyh55h3ffuFNfKn2,0.98,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,39JofJHEtg8I4fSyo7Imft,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,39fD0qvjgk8RarJnoBiDTx,0.664,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,39lnzOIUCSNaQmgBHoz7rt,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,39sDitIeCMrVX2QyXHY46t,0.554,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3ARnoFU7Jr0OjdChyg3w2p,0.963,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3AY6H68WNMDzWw9JhPW4Jv,0.938,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3B6fE7oCyZhGpEOE4eE2Ay,0.995,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3CfXxSeROGWnrthe6sWpKH,0.715,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3Cv3yKjL5Qpf6FN2SJT0LL,0.688,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3DBJE1Zndql25OGUQSv7aD,0.587,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3Dm8skAbA9W4ufmCESqlDg,0.973,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3Fc2ZrWUswQ4QhDyamW920,0.876,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3GYlZ7tbxLOxe6ewMNVTkw,0.83,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3HUsPE1JtHvTdNwwdzsCj2,0.94,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3IftdsEdhYBjFenO3VWDht,0.96,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3J0jlN9j7fpmghvALVF0Th,0.822,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3JvKfv6T31zO0ini8iNItO,0.695,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3KzgdYUlqV6TOG7JCmx2Wg,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3LEo0SOxxooypx3nWyCITO,0.754,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3LJ63EsBIs3zJSOWoLPtzM,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3M3lz4VfhjrsvinuUU4ZJ0,0.969,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3M6YfoPwvvTHK1mnCQmqHI,0.884,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3NxvntBHi894ndlef6WXuG,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3O5osWf1rSoKMwe6E9ZaXP,0.937,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3P0y5vYWxPRRekolc4eCHp,0.992,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3PG9Q89FOydXO8rJesUewH,0.903,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3PgMCbLEC0M5tWO2uoKNyO,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3PpWCS95gDUDRPko3u1MZ9,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3QnxeNu890sL0Lcfy0iFzQ,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3RlfkOE0lXMec08I6CaakR,0.653,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3S1tTwSKIZgf4QGltFyCxM,0.597,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3SZWGDiq9URFL2PwpWix8f,0.984,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3VhSNsXfjallnP3cd29jJe,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3W2UlaHx93we9YqM1BvjFZ,0.98,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3WMj8moIAXJhHsyLaqIIHI,0.555,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3XFkhxO5jo2hBOWNzIQ9UB,0.776,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3XREkzDHsWdBL5tybyCDBH,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3XUUqVCxN5hLLeG0qPChHH,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3XjCJ3iss8ztaCcFr3hdbC,0.945,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3YgtkOxZsTuaZdL8McA1FQ,0.582,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3Z0oQ8r78OUaHvGPiDBR3W,0.849,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3Zwd3kMni6WOjqULcZ6oFi,0.992,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3aROTIlJEYc90xE8hlm4Be,0.988,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3awXX3NCCFczArHPXTdrNk,0.995,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3bO8IVIiKreOv3jkjt3oNd,0.772,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3ctrMLYxilwSeAK5AdVrLj,0.99,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3cwVEUzKMyQLvq51b6I8Ul,0.994,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3dlE1QVhw2NgAobAqR1avF,0.99,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3exsS4AVm9MhF7iW7R0WqT,0.906,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3fKpSA5w8iqLe9sNdIDESW,0.725,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3fQmxabM2a1aRgowsvwSyb,0.9,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3fytQQcjEOWXlvI9BDXVcK,0.818,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3gfSH9aYZbyGjdmbeoWliw,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3iQyxNq8TnhYimIMrKbEwa,0.751,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3iVmzeoFR0AZrn8EYFnEsB,0.924,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3ijPMKSNCF1sfwKPsnIrIW,0.796,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3je6gnhMNR8KBX8POG03G1,0.567,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3k51Bto34GhHnfJq8rnPoI,0.992,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3l7dXYtZVJLnNKq43BdyhX,0.895,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3lcP1anKWxdp6IRNF9vGhu,0.613,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3liiZRlJxa8GeLUgWMoIeu,0.659,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3mzbab4H0iZYkHggSEj0UX,0.601,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3nbEy8DjgnfFuqr53kJl95,0.856,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3pFwLE7fPvD5X8FOIjocXv,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3pgaGxnl2p5BJjp4hR4teB,0.617,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3pwLC1ASuOc5Aw9Ndr7Cnt,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3qJ6bQyPFO10b9fL9NmdOE,0.961,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3qfofCNp0UgwHKmgM1EJ6A,0.967,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3rWDp9tBPQR9z6U5YyRSK4,0.69,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3s6nfqfT6kyLBT10vs0M4l,0.948,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3sLTYBYs6lJsFK84t2X7wt,0.693,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3sLhMSePzxSrmxluIqeoAZ,0.59,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3sSfpC7N0UC5GeaqwquTMq,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3sfDkfDlQ3GIWmeppvvYw6,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3svLZLhKeTi8PbFZ2fWyKF,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3t5OV1asJHmOlf23T08CLv,0.881,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3tGPt0nrCeaUrldkglaWFD,0.865,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3uJFmluXzYedoJcvhpC1AW,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3vkCueOmm7xQDoJ17W1Pm3,0.868,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3wjgPeXocinhLyPL37p70e,0.564,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3wmaqSwK6zUZT8EiFiKnvE,0.888,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3wyzKHfvroiGn3KKBg0GvM,0.973,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3xFlC7hbHZdXEIVDjpCbTR,0.587,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3xHHlE7huAbj5G8wRinYEL,0.852,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3xKsf9qdS1CyvXSMEid6g8,0.667,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3y88lv3Z00VqdE1DtFcpji,0.996,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3yjwQ2lcUGkFBJiMZxrLTw,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3yz88FVJQhwG2EqYHw3pkx,0.838,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3zjgjxmf1nkX3vOAXzK7oG,0.872,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,3ztpmZj6p47tlck3NVQrV7,0.85,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,40LYL1Z6xgCn5cBybo5K0D,0.796,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,40oZPpjf1ThEIiL48AsnLm,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,41AQ9AyFhwdyDUBaHSnipa,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,41WQUSINanQHfhfKpFDsms,0.6,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,429NtPmr12aypzFH3FkN9l,0.982,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,42F96Js4pPncHOqvDSTdL8,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,42TtHTxWk782ZBiqyOi2d1,0.874,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,43AkJUxMdIG3vPTz1tj8lo,0.81,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,45QSxAYVRenwmZrXV1RNpq,0.982,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,45dZJ4Pu9Mxu9GSoKeuLwB,0.988,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,45ooWO3dKj5NLNWObG2qUY,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,461yioNnb6ovKBpL9EfHpN,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,467uh81a8AkjzFd77ly5M0,0.78,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,46nRFlUEo9jJiML09UILz9,0.804,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,46s57QULU02Voy0Kup6UEb,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,475L4j7qFaZE0jlcvrsScN,0.973,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,487gidnGcgLAOXob5gSmpl,0.833,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,48RME2XQqVXIaH54NA4pRe,0.68,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,48Xp0fGOluD1NJmHOeYFg5,0.772,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,490GcZhnCvTf010A14dirs,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,49EwpnNNoyCeATcJKI3A4G,0.965,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4A2LfnduSTsE8u0ecYROxE,0.707,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4CMG0ClbuYC5VuQSrM3gtu,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4Ddtg7cMRhSO79ccygrrjp,0.949,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4E22XbJSOj8T2Ua6ye19Cx,0.976,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4EqnSq4NtwHosfAgGUlCmG,0.943,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4I4fBBEhpLAHvnLhacIwdg,0.98,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4IQA6aqAK04aMkDuUPh4Gt,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4IQkfUsrwXol38VV3U7t7T,0.817,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4IhOUkWQ7HJGJvaV5m73lH,0.973,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4JfjFdPcV5916X65pSL9r9,0.613,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4KGGeE7RJsgLNZmnxGFlOj,0.942,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4KULAymBBJcPRpk1yO4dOG,0.554,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4Kk64VddLGXzzv3SRPVoHF,0.988,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4MEJ73SRDNLQSHpqTkdjm6,0.698,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4NMNwdmbiSGlDdMha5k6ks,0.873,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4NNpKLaoOEeYi78vQDb3lB,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4ObFZEXHQJcc8WQtqbCupZ,0.643,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4Oj1fwRRrCbBlZsZzbQ3my,0.991,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4OtoXQ2ySVcmudZT4jF8jH,0.885,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4P9Q0GojKVXpRTJCaL3kyy,0.707,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4PS1e8f2LvuTFgUs1Cn3ON,0.92,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4PrGyX4YgCT6V3YqY7XEUw,0.701,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4QVghbdDaACqQeVM2VrL3f,0.808,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4SSnFejRGlZikf02HLewEF,0.74,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4T3JcVdMphiLK94BsbLr1s,0.982,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4TRjCifQWpux6KRamNuNMz,0.962,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4TpsQWUmkbupdxGUIvxw0O,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4UMIv5jd9gK98a39BQRD9X,0.572,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4VsP4Dm8gsibRxB5I2hEkw,0.909,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4WPw9shOzxaA4cWws44Xjd,0.82,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4X6F9xoYUyJh4OhnXbAZv2,0.731,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4Xbotg4PCLJw9cDx2dtZLK,0.613,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4ZGC3yb7ObpkN2rj3t7l9N,0.777,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4aYSnC64YbjMQhrhLyIvJ3,0.789,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4cacyP5c3PMlfnyjpg13xW,,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4dAN7KcWCWx5jV6dpwtfvN,0.875,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4dZYpUveESOpInSlQLCXVQ,0.989,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4dtIxANFBU6CfhI9c2hf2g,0.753,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4fHDlIntTsRGSyTg5UYZYC,0.885,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
acousticness,high,4ga49NFBwJLOu2zczuUf1H,0.992,abe8fc53-f856-49a0-88a0-ccb95d752cba,Acousticness (High)
