spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability_encoded,energy_encoded,speechiness_encoded,acousticness_encoded,liveness_encoded,valence_encoded,tempo_encoded,duration_ms_encoded,loudness_encoded,instrumentalness_encoded,mode_encoded,key_encoded,time_signature_encoded
7DnAm9FOTWE3cUvso43HhI,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002,187436.0,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,low,Major,C#,4.0
7DswEZZthZ6piQpL25qGAM,0.675,0.546,4.0,-7.716,0.0,0.0511,0.556,0.00441,0.167,0.607,77.415,184258.0,4.0,medium,medium,medium,high,medium,medium,low,medium,low,low,Minor,E,4.0
7E7YqRQZiASXIENrGYlpSU,0.646,0.861,10.0,-5.721,0.0,0.0314,0.0128,0.104,0.0767,0.373,135.993,106763.0,4.0,medium,high,low,low,low,medium,medium,low,low,low,Minor,A#,4.0
7ED7qCIIemDjENu6TYyDas,0.555,0.366,0.0,-12.521,1.0,0.279,0.595,0.0,0.15,0.478,84.023,234757.0,4.0,low,low,high,high,medium,medium,low,high,low,low,Major,C,4.0
7EZC6E7UjZe63f1jRmkWxt,0.309,0.649,7.0,-8.994,1.0,0.035,0.0158,0.00591,0.367,0.312,166.915,306440.0,4.0,low,medium,low,low,high,low,high,high,low,low,Major,G,4.0
7EiZI6JVHllARrX9PUvAdX,0.722,0.331,8.0,-7.789,1.0,0.0726,0.337,0.282,0.146,0.102,143.961,313547.0,4.0,medium,low,medium,medium,medium,low,high,high,low,low,Major,G#,4.0
7Ez0QMtgIQ60BOHGHh3yPc,0.649,0.844,8.0,-4.352,1.0,0.0335,0.0518,0.0,0.106,0.542,120.972,157800.0,4.0,medium,high,low,low,low,medium,medium,low,low,low,Major,G#,4.0
7FZddQPSBvmLSViWbH1fSz,0.638,0.0725,6.0,-17.162,0.0,0.0828,0.929,0.809,0.0598,0.134,65.045,99692.0,4.0,medium,low,medium,high,low,low,low,low,low,high,Minor,F#,4.0
7FbrGaHYVDmfr7KoLIZnQ7,0.783,0.592,11.0,-8.332,0.0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,174253.0,4.0,high,medium,low,medium,high,high,medium,low,low,low,Minor,B,4.0
7FgoDQmYbbut7ITj2150q1,0.498,0.886,7.0,-6.711,1.0,0.0674,0.00563,1.07e-05,0.369,0.505,112.822,161442.0,4.0,low,high,medium,low,high,medium,medium,low,low,low,Major,G,4.0
7FmYn9e7KHMXcxqGSj9LjH,0.662,0.357,4.0,-14.064,1.0,0.154,0.553,0.00129,0.0837,0.124,125.966,191039.0,4.0,medium,low,high,high,low,low,medium,medium,low,low,Major,E,4.0
7FoanMQjdrrecBH8YiIti2,0.824,0.697,7.0,-2.212,1.0,0.144,0.00244,0.0589,0.336,0.762,130.069,82514.0,4.0,high,medium,high,low,high,high,medium,low,low,low,Major,G,4.0
7Fx68xe5jmn8sCRm7aGOR4,0.431,0.764,10.0,-9.139,1.0,0.0286,0.0897,0.868,0.168,0.503,116.921,243133.0,4.0,low,high,low,medium,medium,medium,medium,high,low,high,Major,A#,4.0
7G061Oqw7NXFr1NDTpXoI4,0.508,0.341,2.0,-10.175,1.0,0.0814,0.844,0.0,0.325,0.646,172.216,129613.0,4.0,low,low,medium,high,high,high,high,low,low,low,Major,D,4.0
7G0gBu6nLdhFDPRLc0HdDG,0.646,0.783,7.0,-2.846,1.0,0.0356,0.00444,1.38e-06,0.171,0.49,121.08,231707.0,4.0,medium,high,low,low,medium,medium,medium,high,low,low,Major,G,4.0
7G0vBgcC5p2tBpeHiQzGFf,0.758,0.73,1.0,-3.646,0.0,0.12,0.228,4.3e-05,0.0851,0.682,173.988,171801.0,4.0,high,medium,high,medium,low,high,high,low,low,low,Minor,C#,4.0
7GAd9wh39kuiusJMS5GHJs,0.566,0.366,9.0,-6.12,1.0,0.0264,0.819,0.0,0.141,0.486,86.819,139401.0,4.0,medium,low,low,high,medium,medium,low,low,low,low,Major,A,4.0
7GJkHBbDnQ0JxgWoRWrcT9,0.15,0.0011,1.0,-40.823,1.0,0.0511,0.985,0.966,0.159,0.0337,135.845,198214.0,3.0,low,low,medium,high,medium,low,medium,medium,low,high,Major,C#,3.0
7GNRUsU3M4XNDDB9xle5Dz,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
7GeTsDIc5ykNB6lORO6Cee,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
7GmiJVBAzWNikX5VkNQg85,0.702,0.624,5.0,-9.927,1.0,0.0285,0.314,0.0152,0.0669,0.947,114.542,208227.0,4.0,medium,medium,low,medium,low,high,medium,medium,low,low,Major,F,4.0
7Gt9tznlLCCe2gZoRzuLhD,0.574,0.482,9.0,-7.809,1.0,0.0281,0.066,3.46e-05,0.151,0.321,144.957,195176.0,3.0,medium,low,low,low,medium,low,high,medium,low,low,Major,A,3.0
7H0ya83CMmgFcOhw0UB6ow,0.508,0.792,0.0,-7.311,0.0,0.0297,0.229,0.124,0.145,0.601,147.067,320467.0,4.0,low,high,low,medium,medium,medium,high,high,low,low,Minor,C,4.0
7HRv1sYuwgoea1m0JRvChV,0.808,0.647,11.0,-6.947,0.0,0.166,0.0716,0.000466,0.205,0.29,110.036,266000.0,4.0,high,medium,high,low,high,low,low,high,low,low,Minor,B,4.0
7Hm3jiAs1f0oypQythNWxy,0.168,0.000801,1.0,-40.928,1.0,0.0517,0.989,0.942,0.112,0.0359,68.319,156000.0,3.0,low,low,medium,high,medium,low,low,low,low,high,Major,C#,3.0
7HoqLd4ZXftkWF1TkQgSt2,0.615,0.961,7.0,-4.128,1.0,0.0957,0.018,0.0,0.185,0.427,130.019,160013.0,4.0,medium,high,high,low,medium,medium,medium,low,low,low,Major,G,4.0
7Htz1jdp65wUW9Ox3qRvbc,0.429,0.337,11.0,-6.723,0.0,0.0367,0.912,0.00459,0.103,0.162,76.099,112888.0,4.0,low,low,low,high,low,low,low,low,low,low,Minor,B,4.0
7J7bIYJfcE8gX7r3OJ31lU,0.716,0.459,7.0,-6.875,1.0,0.0816,0.841,0.0,0.107,0.67,94.032,84335.0,4.0,medium,low,medium,high,low,high,low,low,low,low,Major,G,4.0
7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11.0,-4.063,0.0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440.0,4.0,high,high,medium,medium,low,high,medium,medium,low,low,Minor,B,4.0
7JLzv38qr5GxXYqQfuQJP9,0.515,0.7,2.0,-5.295,1.0,0.0317,0.00951,3.39e-06,0.416,0.295,160.052,136586.0,4.0,low,medium,low,low,high,low,high,low,low,low,Major,D,4.0
7JUyQJsqhDgKnPYIIGiOI8,0.653,0.0673,2.0,-16.25,1.0,0.0358,0.96,0.928,0.278,0.186,115.051,305804.0,4.0,medium,low,low,high,high,low,medium,high,low,high,Major,D,4.0
7JkxlXwLkiVBIzRRvmUdln,0.651,0.834,4.0,-9.902,0.0,0.129,0.13,0.0,0.343,0.558,88.015,190918.0,4.0,medium,high,high,medium,high,medium,low,medium,low,low,Minor,E,4.0
7JwCCngqARYM0wojcAMsw2,0.657,0.595,4.0,-7.43,0.0,0.179,0.0359,0.0,0.155,0.292,140.028,197427.0,4.0,medium,medium,high,low,medium,low,high,medium,low,low,Minor,E,4.0
7JwdbqIpiuWvGbRryKSuBz,0.841,0.783,6.0,-4.915,0.0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,190560.0,4.0,high,high,medium,medium,low,medium,low,medium,low,low,Minor,F#,4.0
7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6.0,-9.222,1.0,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387.0,4.0,low,medium,high,medium,medium,medium,low,medium,low,low,Major,F#,4.0
7KQejvX8GC4qMjB8vWSp2p,0.536,0.59,2.0,-6.57,1.0,0.239,0.107,0.000351,0.129,0.257,180.135,179758.0,4.0,low,medium,high,medium,medium,low,high,medium,low,low,Major,D,4.0
7KmbiagSkUbepU88x7NWjb,0.809,0.972,8.0,-1.653,1.0,0.0616,0.065,0.12,0.0311,0.641,98.013,101633.0,4.0,high,high,medium,low,low,medium,low,low,low,low,Major,G#,4.0
7KokYm8cMIXCsGVmUvKtqf,0.642,0.62,8.0,-7.091,1.0,0.0666,0.0734,0.0,0.483,0.0969,90.02,204852.0,4.0,medium,medium,medium,low,high,low,low,medium,low,low,Major,G#,4.0
7Ky9U9iHjGBiRax3joCRDS,0.556,0.552,4.0,-5.875,1.0,0.0373,0.531,0.0,0.121,0.531,100.051,266075.0,4.0,low,medium,low,medium,medium,medium,low,high,low,low,Major,E,4.0
7KzKQGfTsZfhAWCFoG5acX,0.321,0.794,2.0,-3.087,1.0,0.0669,0.608,0.0,0.0941,0.247,179.93,198053.0,3.0,low,high,medium,high,low,low,high,medium,low,low,Major,D,3.0
7LJz6DZS1tIRB06bbYbAPi,0.78,0.343,1.0,-12.13,1.0,0.071,0.413,0.000154,0.307,0.724,83.417,214133.0,4.0,high,low,medium,medium,high,high,low,medium,low,low,Major,C#,4.0
7LOVcX2wRLSWGrMfQ3KQpe,0.88,0.538,10.0,-11.454,0.0,0.273,0.0207,1.54e-05,0.0427,0.967,100.01,134850.0,4.0,high,low,high,low,low,high,low,low,low,low,Minor,A#,4.0
7LTCmtMpf3JPfBE8gAl64z,0.869,0.557,11.0,-7.112,0.0,0.384,0.577,0.0,0.139,0.629,124.927,230836.0,4.0,high,medium,high,high,medium,medium,medium,high,low,low,Minor,B,4.0
7MSWxMumjz6lHj7oRApNbg,0.353,0.77,1.0,-11.066,0.0,0.0493,0.0016,0.598,0.109,0.224,145.225,267893.0,4.0,low,high,medium,low,medium,low,high,high,low,high,Minor,C#,4.0
7MVIfkyzuUmQ716j8U7yGR,0.838,0.708,5.0,-4.668,0.0,0.166,0.176,0.0,0.343,0.96,119.984,128677.0,4.0,high,medium,high,medium,high,high,medium,low,low,low,Minor,F,4.0
7MlDNspYwfqnHxORufupwq,0.57,0.842,4.0,-5.085,0.0,0.0381,0.0136,0.00876,0.524,0.47,143.975,196784.0,4.0,medium,high,low,low,high,medium,high,medium,low,low,Minor,E,4.0
7aCBxR28S7UCg1TcBUxXGw,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
7afaZ37wJJL6880z1NRgJS,0.867,0.494,1.0,-6.514,0.0,0.084,0.118,0.0,0.101,0.29,118.868,165882.0,4.0,high,low,medium,medium,low,low,medium,low,low,low,Minor,C#,4.0
7aqfrAY2p9BUSiupwk3svU,0.47,0.64,2.0,-7.779,1.0,0.32,0.0277,0.0,0.382,0.248,163.92,247444.0,4.0,low,medium,high,low,high,low,high,high,low,low,Major,D,4.0
7bG6SQBGZthPDG5QJL5Gf7,0.5,0.342,7.0,-9.536,1.0,0.175,0.536,0.0,0.59,0.684,77.124,110987.0,1.0,low,low,high,medium,high,high,low,low,low,low,Major,G,1.0
7bPp2NmpmyhLJ7zWazAXMu,0.557,0.866,6.0,-4.454,1.0,0.0503,0.394,0.0,0.11,0.631,167.767,209415.0,4.0,low,high,medium,medium,medium,medium,high,medium,low,low,Major,F#,4.0
7bbDRMb1AIjb8cWztwm8MS,0.514,0.765,1.0,-8.943,1.0,0.0655,0.335,0.00371,0.176,0.246,164.985,168727.0,4.0,low,high,medium,medium,medium,low,high,low,low,low,Major,C#,4.0
7bgIcSp0Nd3qfHqwxQplzW,0.542,0.67,1.0,-6.066,1.0,0.0383,0.0139,2.87e-05,0.165,0.415,167.027,133184.0,4.0,low,medium,low,low,medium,medium,high,low,low,low,Major,C#,4.0
7bliVTW0e1e7PWVOAcfaP7,0.68,0.545,1.0,-6.161,1.0,0.294,0.197,4.46e-06,0.158,0.199,155.042,159446.0,4.0,medium,medium,high,medium,medium,low,high,low,low,low,Major,C#,4.0
7bxyNLXYaEYaZTxAuQTHlD,0.844,0.96,1.0,-2.682,1.0,0.0366,0.117,0.447,0.299,0.726,129.986,75692.0,4.0,high,high,low,medium,high,high,medium,low,low,low,Major,C#,4.0
7c0442O49LWK1GflGFyS4u,0.441,0.839,9.0,-10.913,1.0,0.0403,0.00886,0.00852,0.363,0.841,129.378,225933.0,4.0,low,high,low,low,high,high,medium,high,low,low,Major,A,4.0
7cQ0LAxT5HHCLGbxcjaxac,0.716,0.78,11.0,-3.495,0.0,0.297,0.55,0.0,0.146,0.786,123.856,228387.0,4.0,medium,high,high,high,medium,high,medium,high,low,low,Minor,B,4.0
7ccQIxIpqbY4PHtPZVeTgT,0.643,0.901,4.0,-5.077,1.0,0.0467,0.00841,0.000757,0.301,0.959,160.007,182587.0,4.0,medium,high,medium,low,high,high,high,medium,low,low,Major,E,4.0
7ccwNtoXicVdqgEjzHiDrz,0.381,0.181,7.0,-13.24,1.0,0.0334,0.742,6.09e-06,0.0994,0.365,145.776,265267.0,4.0,low,low,low,high,low,low,high,high,low,low,Major,G,4.0
7dJYggqjKo71KI9sLzqCs8,0.75,0.674,8.0,-6.128,0.0,0.097,0.228,8.91e-05,0.122,0.392,123.026,265360.0,4.0,high,medium,high,medium,medium,medium,medium,high,low,low,Minor,G#,4.0
7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5.0,-8.193,1.0,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840.0,4.0,medium,low,low,high,low,low,high,high,low,low,Major,F,4.0
7dbvv8ZyduO9ztNjkVkyty,0.191,0.00866,5.0,-33.943,1.0,0.0511,0.96,0.966,0.105,0.0319,132.161,175667.0,3.0,low,low,medium,high,low,low,medium,medium,low,high,Major,F,3.0
7dcq6F4STFQNU4nanCBF4B,0.265,0.111,10.0,-13.779,1.0,0.0341,0.96,3.49e-05,0.0814,0.237,180.162,146200.0,3.0,low,low,low,high,low,low,high,low,low,low,Major,A#,3.0
7ddHGUPt5bOpVFAtX6TJN8,0.815,0.39,1.0,-7.054,1.0,0.0597,0.0194,0.175,0.377,0.522,134.992,165475.0,4.0,high,low,medium,low,high,medium,medium,low,low,low,Major,C#,4.0
7dn4YR9PcV55ZIlHIjKvZX,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
7dpGKlLkzyUachALmTWgMf,0.562,0.38,6.0,-8.488,1.0,0.0917,0.176,0.0,0.137,0.708,99.468,189413.0,4.0,low,low,high,medium,medium,high,low,medium,low,low,Major,F#,4.0
7eCpxZdpP7kz9j2OUJLbpd,0.337,0.902,0.0,-5.971,1.0,0.0679,0.0379,0.0428,0.0759,0.415,172.045,220814.0,4.0,low,high,medium,low,low,medium,high,high,low,low,Major,C,4.0
7eMCkao2G1oDCNsccFG8qm,0.418,0.464,8.0,-14.354,0.0,0.102,0.716,0.947,0.188,0.192,134.972,341426.0,4.0,low,low,high,high,medium,low,medium,high,low,high,Minor,G#,4.0
7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847.0,4.0,high,high,high,low,low,medium,medium,medium,low,low,Minor,A,4.0
7es13mrHNacEWpBIuIOw5A,0.423,0.444,2.0,-8.222,1.0,0.0384,0.508,0.000116,0.217,0.186,143.974,349120.0,4.0,low,low,low,medium,high,low,high,high,low,low,Major,D,4.0
7es56D0QedGMsK39wl2yFX,0.667,0.457,6.0,-6.885,0.0,0.439,0.341,0.0,0.114,0.266,97.604,109326.0,4.0,medium,low,high,medium,medium,low,low,low,low,low,Minor,F#,4.0
7f9sC9fvtjYSZYOLSmKJlq,0.86,0.439,6.0,-12.264,0.0,0.0495,0.0204,0.0147,0.0465,0.725,99.144,228307.0,4.0,high,low,medium,low,low,high,low,high,low,low,Minor,F#,4.0
7fYRg3CEbk6rNCuzNzMT06,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
7fnICPO0s3jcQ049Yk0EmV,0.521,0.525,7.0,-5.466,1.0,0.0321,0.0137,0.0,0.182,0.416,164.95,173907.0,4.0,low,low,low,low,medium,medium,high,low,low,low,Major,G,4.0
7fuGHAXIjGGycKnIPlhG4L,0.784,0.556,9.0,-9.045,1.0,0.0883,0.652,0.864,0.139,0.731,74.979,114105.0,4.0,high,medium,high,high,medium,high,low,low,low,high,Major,A,4.0
