spotify_id,name,artists,popularity
6rJmsLYHcPgpLlMr0zMXQo,Mistake,{'68abRTdO4meYReMWHvBYb0': 'Chris Lane'},53
0DRJILxCmuHsrJpYYqXMed,711,{'7E2aQQjErJocovYFjYLzWU': 'Emei'},56
0AvmYTwL16E2CAqCrXP0dW,Hello,{'22vqVhfPJab5kkU9txDGX3': 'Q'},52
7xxmW8ieHp9YnACGc0PfNz,Sunday,{'5KNNVgR6LBIABRIomyCwKJ': 'Dermot Kennedy'},67
0UNDrAptMY5glGrcdr93Kx,Happier (feat. Oli Sykes of Bring Me The Horizon),"{'6Ad91Jof8Niiw0lGLLi3NW': 'YUNGBLUD', '1UXEXWWOTTZNlyFapwHDbW': 'Oli Sykes', '1Ffb6ejR6Fe5IamqA5oRUF': 'Bring Me The Horizon'}",71
6j8rjIqqZkKnc0VzLjIN3J,BGC,{'08PvCOlef4xdOr20jFSTPd': 'Flo Milli'},60
2dRwRtYFH95QcMcRhUVWBB,LET'S GO,"{'085pc2PYOi8bGKj0PNjekA': 'will.i.am', '1vyhD5VmyZ7KMfW5gqLgo5': 'J Balvin'}",64
2ZqOCKuFkKhAZDRYI90EHb,Moonlight,{'6TvjXbopXg71XRM9OZWqUc': 'Arin Ray'},59
46ewa3Cu9oEqxNnh0LRWxs,Georgia Walks,{'3SEkDN2vusR7CIyehzfJaj': 'Hans Williams'},53
5pNFOG7WqeKscjCPm580Nr,Halloween,{'4eYE8Z6cfEHEdG22lTyucP': 'Morgan Wade'},50
01cN1DKc5HH7F9MOBBjSip,AMOR PROPIO,{'6XkjpgcEsYab502Vr1bBeW': 'Grupo Frontera'},79
7fnICPO0s3jcQ049Yk0EmV,Bedroom,{'5dtPlx7yKOo7KdZGyrfFIq': 'Maddie Zahm'},49
6GcGjg0IfSzcnlrATESE4S,Black Balloons,{'1QfpRUtH14JLoY6F6AYmwt': 'The Rare Occasions'},53
0JFUAuI5jrh7xHaY0kRFW1,limbo,{'5EjK7aUvQ9LMNqc2zXiWLS': 'ivri'},50
6gOxexvj0mjwnRRrLXT1cB,Name of God,{'1zkKkDDra0jlsiJYz57P3P': 'Mustafa'},60
09dCk3StPaVK9JpTU6PGN2,Low Tide,{'6ASri4ePR7RlsvIQgWPJpS': 'iann dior'},63
1OiiHxQFLMftJpw5C8Vrar,GREEN GOBLIN - Spotify Singles,{'7ITMCzIU9uII8gwRg8JAhc': 'Odetari'},59
51fqkA2jYEfXiUkcQYpCyB,Pit Stop (feat. French Montana),"{'2Ggj5XNlIb4Lnbqe307FyB': 'Lola Brooke', '6vXTefBL93Dj5IqAWq6OTv': 'French Montana'}",57
6qYCswyML9pHuvYDBdZJYd,Max Julien,{'67nwj3Y5sZQLl72VNUHEYE': 'Wale'},56
4r9kj0CqH7RCp6Oxx56SvN,Memories,"{'20gsENnposVs2I4rQ5kvrf': 'Sam Feldt', '6pGgP4CDlYMumihpD3CAwm': 'Sofiloud'}",72
3936OLY1SxZ4cVqxqrS7p2,Sea Of Dreams,"{'5szdY7KaSi7epwyffrbV8c': 'Poolside', '497VSHqaZA32b7tgCETFEH': 'Ben Browning'}",45
6MmnCLbZ5sEshGK7bJDQB6,Tantor,{'7aA592KWirLsnfb5ulGWvU': 'Danny Brown'},51
5UzLPjUzrIStZCocniiH1y,Ave Maria,"{'3qBKjEOanahMxlRojwCzhI': 'Zacari', '7c0XG5cIJTrrAgEC3ULPiq': 'Ty Dolla $ign'}",49
7mGIEdzSzlTYjPtiDsXbVM,Someday,{'2CLclpIC43fLzsYq6LQvlL': 'Elmiene'},56
676TvM26wVq88afbYDPRO3,Suburban House,"{'2E51tnARTxTvmYznDHfE5V': 'Holly Macve', '00FQb4jTyendYWaN8pK0wa': 'Lana Del Rey'}",70
3FvTHuefYV6TxE3Kseqno8,LOU LOU,"{'6Sbl0NT50roqWvy746MfVf': 'Gabito Ballesteros', '0elWFr7TW8piilVRYJUe4P': 'Natanael Cano'}",91
562S3M4AGzUZcZ6G1WorfN,Drifted (feat. Jayla Darden),"{'7e3FtKBIPLrIVm8g1FJMVg': 'Sango', '2FcXBEz4zZpJGNO8CSrchU': 'Jayla Darden'}",53
2tRcF1bE5ESw9c8ljLXLsR,Blowfly (with Ab-Soul),"{'28ExwzUQsvgJooOI0X1mr3': 'Jay Rock', '0g9vAlRPK9Gt3FKCekk4TW': 'Ab-Soul'}",54
7vUNVm5CpZLHDlkRiOJJc5,Rumors,"{'4UxLFBvSr4xMDpHe1lrLrH': 'Ross Lynch', '5bmqhxWk9SEFDGIzWpSjVJ': 'THE DRIVER ERA'}",61
6dYtCV39bCt10NMfzgOdtA,"Blood, Hair, And Eyeballs",{'1aEYCT7t18aM3VvM6y8oVR': 'Alkaline Trio'},56
0i8EbwLvGtg3u9hq896b1A,GLOW,{'4yYvor6Rq4fG82J1L47DYp': 'MICHELLE'},47
13ks10TjWmDaVL4iO8R5dV,Push (feat. Omah Lay),"{'27WVFBOddxovimxMmBN4fb': 'Naomi Sharon', '5yOvAmpIR7hVxiS6Ls5DPO': 'Omah Lay'}",60
2i5q9JRYHVkPNegErZ2WvA,bella,{'0ynzbXwyCzxicMKHBoOkSH': 'EKKSTACY'},56
00uvWPbNBali6gKlZxUxIU,Are You Looking Up,"{'7tr9pbgNEKtG0GQTKe08Tz': 'Mk.gee', '3QCMLWLjJyGA8cQCPrusdv': 'Two star'}",52
2ShpBw0zpxdnclk7gv8eHY,Glad I Found You,"{'7MNEVabc4cs19CbzAFZmXz': 'Terrace Martin', '7E2ioKxoxI2J94tUkIx6As': 'Alex Isley'}",44
4nhLPA3DAMEOj92U5i2cOk,Bless God,{'7iETGaxJ4crz3qaljDPCKC': 'Brooke Ligertwood'},59
2UHnJzIiyNqPTufzxHdTQx,Twice,{'0DxPHf2flBAcV2SnZPg3SV': 'Jake Scott'},53
5UWJ898JHDe9Ong9Gnkdhd,Sleeper,"{'65dGLGjkw3UbddUg2GKQoZ': 'BADBADNOTGOOD', '3GQboECxDT1xqPPWC30p7v': 'Charlotte Day Wilson'}",62
6AuTEZjVz0VZUsSLyezRma,My Way (with Anna Margo),"{'5Y5TRrQiqgUO4S36tzjIRZ': 'Timbaland', '6MYSB8gVxAqHrdIkdDxKXR': 'Anna Margo'}",53
322B6Not1OsMLCCxHg6sZl,NO HANDS (SIDE A),{'1294QqYm1VuxxjRiL9M0h9': 'UPSAHL'},54
4EEhiTd2tMLmb7v24EnmG7,"Hello There (with Lil Tracy, Corbin & Black Kray)","{'3VrGfWE8YdYMK4ySpnE0ly': 'Lyrical Lemonade', '5g63iWaMJ2UrkZMkCC8dMi': 'Lil Tracy', '3K40SMapVhc8PxyYFofHff': 'Corbin', '7EmyqxxYZltYLKFk9sAHzM': 'Black Kray'}",53
5nzB0LJDNELDNb06PQMrWF,MIRACLE,{'0vWCyXMrrvMlCcepuOJaGI': 'BOYS LIKE GIRLS'},51
7eCpxZdpP7kz9j2OUJLbpd,Close Quarters,{'0U7iI0Dk4Ojvi17nZboNO4': 'Vacations'},54
1YoOb9usnbDLSAACSSCwzP,Another good year for the roses,{'5gspAQIAH8nJUrMYgXjCJ2': 'Kurt Vile'},50
6i7QP9auNhpIZgPopuXPOm,Where It's Blue,{'7Cezk2wEDBPfYCwEuKum1Y': 'Luke Grimes'},51
7es13mrHNacEWpBIuIOw5A,PALM OF YOUR HAND,{'1bdnGJxkbIIys5Jhk1T74v': 'Brandon Lake'},50
32TjTdbpM9dv5gBVFXbU8S,Fox Hunt,{'3oVcF3VdpMuvMvLLyHPT4t': 'Sierra Ferrell'},55
4VmFqEEqbLReGKJQhDl9c0,All My Broken Pieces,{'4EzkuveR9pLvDVFNx6foYD': 'James Bay'},61
4MWKhUasdUFoxsOc9w1Feq,History,{'6mx5dgNlLjrDDMyFsgrW87': 'TALK'},50
0fVQEAJzB0WDLgS28zbECm,Take Me To Church - Spotify Singles,"{'3JBmecDGXTll46ygrnGTM6': 'Allison Russell', '5GAZngXqtUrssaaExOGeT1': 'Resistance Revival Chorus'}",47
1uni8la2ZuN5oGlkAFBn9R,Retrograde,{'69bG9tC62d8oTFC9aTTosn': 'New West'},50
2vzV2cEIRSAid5CUPjzYnE,You & I,{'5ABfpj7Z00wfPiv2uW4MFm': 'Knuckle Puck'},53
1qLBZLeGS6FEHgVKWqhuVv,007 (Jersey Mix),{'6I3MElirhT5t6Kf7p0hGk9': 'Duckwrth'},51
64YqaPCvvnHxj96Qlo1a9w,Stardust,{'7zAAwgV5Wqmvpb4GzvlRkP': 'Jazzy'},58
2Hgtu5s75EqH0skGGdICIr,Good Girl,"{'6S3Z6Me30mtdm526H17v8k': 'Jockstrap', '4fsQyHWKED0KhPzgQBPWh2': 'Taylor Skye'}",45
4dNKAlFAjUqelFX5ganK7Y,Perfect,"{'31TPClRtHm23RisEBtV3X7': 'Justin Timberlake', '65b4bZsoMS43PhlilVEzke': 'Eric Andre', '3twuAojvYNrlWZpMkxLm3P': 'Daveed Diggs', '0fA0VVWsXO9YnASrzqfmYu': 'Kid Cudi', '3WGpXCj9YhhfX11TToZcXP': 'Troye Sivan'}",69
0d1NK6DEtHLK0Mw4iij3uI,Mr. Lonely,{'35R1B97CfrqKFFI3QBkTDx': 'RealestK'},48
1QKde7vZ5QM4dZn6TLyEmO,NASA (with ATL Jacob),"{'220xv2aB3dsGxaJI1gGs7l': 'Hotboii', '7jAs1uPnpfNmT6e5qtEPxq': 'ATL Jacob'}",52
0F95C4z2gQJ8NigLuO4z4u,WOW!,{'0WjtdWS6su0f3jrW9aqEHl': 'Berhana'},50
2q6utlOBBdiOMZ4TcQ1CRj,You Carried Me - Jekalyn's Version,{'5ynRYAGjyPDE8unsFqi6MH': 'Jekalyn Carr'},48
0g8nIlk2ltpZP8lYlPvRx1,Always Get Through To You,"{'0vTVU0KH0CVzijsoKGsTPl': ""Barry Can't Swim""}",59
43DsSmYR7rk3LKnyY8wkGI,I Don't Know You,{'33yje3hgpNfdXpqdJQcrt9': 'Mannequin Pussy'},51
7y23wOenPKul2aNEF7Dcwr,Backseat Girl,{'2rLGlNI6htigNxx172qxLu': 'Jane Remover'},50
7bbDRMb1AIjb8cWztwm8MS,first time,{'7sfn5Z6ItzDkOF9cYzxWPZ': 'jigitz'},45
2hEI5r6nDn9ZdNqHluhbdq,DISDAIN,{'7yntSJ6uojO3z6GFUVwhAW': 'CORPSE'},64
3ivlOgTCKS7zk1lXlZsebF,Say Too Much,"{'1YRqgFNXqRyMDRr8ClS1NL': 'Kaliii', '5yPzzu25VzEk8qrGTLIrE1': 'Young Nudy'}",63
6c6WmIHcHlhccEwSFBhzNa,Put It On Da Floor Again (feat. Cardi B),"{'3MdXrJWsbVzdn6fe5JYkSQ': 'Latto', '4kYSro6naA4h99UJvo89HB': 'Cardi B'}",73
2XdeL4FRkc6ADX4XTcpa0s,Wigs,{'37hAfseJWi0G3Scife12Il': 'City Girls'},46
4wQmwPWCUn6gi11Gep2qsP,IT GIRL,"{'7maQENQfaF8xDdEJp4i545': ""Aliyah's Interlude""}",85
7nn4MXs89QymmNzRreTywe,Ick,{'4OVbrPbhvK46A1uXTU1u5F': 'Lay Bankz'},76
4LadsagnXZM7SEOpHjHIHA,Looking For The Hoes (Ain’t My Fault),{'3DbwFQlvLxRSi2uX8mf81A': 'Sexyy Red'},75
1o8Z7GD1CeOaVBEyuzu4HO,On My Mama,{'63XBtGSEZINSyXylZxEUbv': 'Victoria Monét'},74
7sliFe6W30tPBPh6dvZsIH,Area Codes,{'1YRqgFNXqRyMDRr8ClS1NL': 'Kaliii'},80
1bUhj0j6akbGxinxsVe6PR,You Wish (with Missy Elliott & Kaliii) – Remix,"{'0CLW5934vy2XusynS1px1S': 'Flyana Boss', '2wIVse2owClT7go1WT98tk': 'Missy Elliott', '1YRqgFNXqRyMDRr8ClS1NL': 'Kaliii'}",63
6TkH5GHcf1U8kfqTkMFsau,You (feat. Bryson Tiller),"{'2Ggj5XNlIb4Lnbqe307FyB': 'Lola Brooke', '2EMAnMvWE2eb56ToJVfCWs': 'Bryson Tiller'}",68
0DEjFljgDbPjkm5460EJnA,Face Down,{'37hAfseJWi0G3Scife12Il': 'City Girls'},59
4pgeI9ohPGzSDeKE1D4dYf,"Keep Dat Nigga (Part 2) (feat. GloRilla, Kali & Big Boss Vette)","{'1I0tv3cE1cDIJvQpHyuCYN': 'Icandy', '2qoQgPAilErOKCwE2Y8wOG': 'GloRilla', '1YRqgFNXqRyMDRr8ClS1NL': 'Kaliii', '6fKiutMtRIcxi4zEau0BuI': 'Big Boss Vette'}",61
1p5GikXPiCkw5T2VrSPrO1,Pretty Girl (with Rema),"{'3LZZPxNDGDFVSIPqf4JuEf': 'Ice Spice', '46pWGuE3dSwY3bMMXGBvVS': 'Rema'}",73
79DPYZ6x8FfzgSgPoPhpC3,Last Time I Saw You,{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'},77
7r6uppLBApzJPMpDmdFoi4,"Hey, Mickey!","{'3IJ21966TwNZI24MwZHMu4': 'Baby Tate', '6cK3NBO6uP7hh0oyuVELFl': 'Saweetie'}",60
1iOdhNBdePXR632DhYZVO2,Booty Drop,{'4E2rKHVDssGJm2SCDOMMJB': 'Doechii'},66
24yrJJkmVUMkJHvCaR85BN,Snooze,{'7tYKF4w9nC0nq9CsPZTHyP': 'SZA'},60
0ZxhtATQ0a6EvQNZ0z6NKV,Princess Diana (with Nicki Minaj),"{'3LZZPxNDGDFVSIPqf4JuEf': 'Ice Spice', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}",80
0iCsRcu5mugWVlCMpD7wb1,K Toven,"{'1YRqgFNXqRyMDRr8ClS1NL': 'Kaliii', '6GrHfxMFCXCdIhN9DrAxjK': 'DJ Smallz 732'}",64
6G4ICKUrsPb117ULGyrQ5N,Na Na Na,{'4OVbrPbhvK46A1uXTU1u5F': 'Lay Bankz'},71
69ZBK01gsgWUnA55BEaAPu,Point Me 2 (with Cardi B),"{'7oXyXDUyxRjYXWC5L5EuGy': 'FendiDa Rappa', '4kYSro6naA4h99UJvo89HB': 'Cardi B'}",66
52WoZbGVLrEW0w6AGT9wNS,"Wrong One (with Gloss Up & Slimeroni feat. K Carbon, Aleza, Tay Keith)","{'2qoQgPAilErOKCwE2Y8wOG': 'GloRilla', '7eDFwYpqsAROCZibWYr5C1': 'Gloss Up', '1aSHAWLQKX1Ln5yoHh8mTq': 'Slimeroni', '3rO1KMi81CCLjSjkImNtrA': 'CMG The Label', '5LxoXQBUoD5oftz6xQLv9y': 'K Carbon', '0cTIgkgGfLEoAAKV7tJnRz': 'Aleza', '5xkFVS6IwwgHEAaRzXc9U3': 'Tay Keith'}",60
6IEXjer2qbXhRLFv99NQQv,Pound Town 2 (feat. Nicki Minaj & Tay Keith),"{'3DbwFQlvLxRSi2uX8mf81A': 'Sexyy Red', '0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj', '5xkFVS6IwwgHEAaRzXc9U3': 'Tay Keith'}",70
2g9dhCaJiK7D0FOgZ9vJlR,Pretty Girls Walk (with Coi Leray) - Remix,"{'6fKiutMtRIcxi4zEau0BuI': 'Big Boss Vette', '6AMd49uBDJfhf30Ak2QR5s': 'Coi Leray'}",59
6UliIDFULJHvJpSfQ61zu5,Big Mad (feat. Flo Milli),"{'1I0tv3cE1cDIJvQpHyuCYN': 'Icandy', '08PvCOlef4xdOr20jFSTPd': 'Flo Milli'}",55
1c99LA5Cf1agM5NMMAzVwc,SHOT O' CLOCK,{'6cK3NBO6uP7hh0oyuVELFl': 'Saweetie'},57
63bY2syFfehnI3Po2TaXL7,Not My N*gga - Extended,{'6o4O5GX5kOWAGXtZUedxo3': 'KenTheMan'},57
4WS26ImdBwGa04bNrh17RO,Champagne Shit (feat. Latto & Quavo) - Remix,"{'6ueGR6SWhUJfvEhqkvMsVs': 'Janelle Monáe', '3MdXrJWsbVzdn6fe5JYkSQ': 'Latto', '0VRj0yCOv2FXJNP47XQnx5': 'Quavo'}",52
4VtN4HDolfU0II9KOftqy4,Chocolate Rain,{'08PvCOlef4xdOr20jFSTPd': 'Flo Milli'},54
6l8mgVN9Xf1hiDIFGA6CTE,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"{'6vWDO969PvNqNYHIOW5v0m': 'Beyoncé', '2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}",74
1xemKSmCnH59ze3KX5wwgH,Demons,{'5cj0lLjcoR7YOSnhnX0Po5': 'Doja Cat'},74
39uEuUEWsAZtozSQRPlf62,I'M THAT BITCH,"{'6veh5zbFpm31XsPdjBgPER': 'BIA', '5Y5TRrQiqgUO4S36tzjIRZ': 'Timbaland'}",55
2aG3cPs5o9QTvVDSs6h1Gw,Can’t Get ‘Em,"{'1YRqgFNXqRyMDRr8ClS1NL': 'Kaliii', '2qoQgPAilErOKCwE2Y8wOG': 'GloRilla'}",54
2GAhgAjOhEmItWLfgisyOn,Low,{'7tYKF4w9nC0nq9CsPZTHyP': 'SZA'},84
132Yd321hAG0oOz3lbiqig,Lick Or Sum,{'2qoQgPAilErOKCwE2Y8wOG': 'GloRilla'},63
4ZYAU4A2YBtlNdqOUtc7T2,Red Ruby Da Sleeze,{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'},76
72vMwCjJuRRa1r0bhFBbE1,Bops,{'6AMd49uBDJfhf30Ak2QR5s': 'Coi Leray'},58
7rl489EKnUgITmkBd6P9zi,Don't Play With It (feat. Latto & Yung Miami) - Remix,"{'2Ggj5XNlIb4Lnbqe307FyB': 'Lola Brooke', '3MdXrJWsbVzdn6fe5JYkSQ': 'Latto', '5lbW0rNhFyCiSlClBMYbki': 'Yung Miami'}",58
569uHYIB0X324FZOBEhvit,Ghostbusters,{'0NyzfcGDZZ6GM25EBG9BYK': 'Ray Parker Jr.'},70
20efeySIfZoiSaISGLBbNs,Thriller - Single Version,{'3fMbdgg4jU18AjLCKBhRSm': 'Michael Jackson'},67
1sUdq3kWa9dJXHu3eYOUll,"Spooky, Scary Skeletons - Undead Tombstone Remix",{'5fmvGUlMVgmnCn45f1he7d': 'Andrew Gold'},72
2QN9zL3SzXdGqqmXO68gFp,Somebody's Watching Me - Single Version,{'3xs0LEzcPXtgNfMNcHzLIP': 'Rockwell'},73
11BKm0j4eYoCPPpCONAVwA,Bloody Mary,{'1HY2Jd0NmPuamShAr6KMms': 'Lady Gaga'},74
4rTeOSYqwXNz5qPR2DUTFZ,Everybody (Backstreet's Back) - Radio Edit,{'5rSXSAkZ67PYJSvpUpkOr7': 'Backstreet Boys'},65
01YROQCnF1AQm7SCWJmD2o,This Is Halloween,{'164hs3x1Tsp3FgJWNHee1r': 'The Citizens of Halloween'},75
0xxZY5C9xxij3D1HkzbnfC,Monster Mash,"{'42MRYPhQfcEXqb18dl5ERX': 'Bobby ""Boris"" Pickett', '4frDtYgwXXKkbyQzjOmJG5': 'The Crypt-Kickers'}",74
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,{'0FrpdcVlJQqibaz5HfBUrL': 'Rick James'},76
2VOomzT6VavJOGBeySqaMc,Disturbia,{'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'},81
2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,{'1Qp56T7n950O3EGMsSl81D': 'Ghost'},81
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"{'2wY79sveU1sp5g7SokKOiI': 'Sam Smith', '3Xt3RrJMFv5SZkCfUE8C1J': 'Kim Petras'}",85
3sLhMSePzxSrmxluIqeoAZ,I Put a Spell On You,"{'3VBpsrUi2vV7Uj87ONHu7Z': ""Screamin' Jay Hawkins""}",64
4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),{'6Tw1ktF4xMmzaLLbe98I2z': 'Harry Belafonte'},69
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,{'4npEfmQ6YuiwW1GpUmaq3F': 'Ava Max'},86
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,"{'0NKDgy9j66h3DLnN8qu1bB': 'Eurythmics', '5MspMQqdVbdwP6ax3GXqum': 'Annie Lennox', '7gcCQIlkkfbul5Mt0jBQkg': 'Dave Stewart'}",85
4EaBMhUIOfnFEbIgqCfKbi,The Phantom Of the Opera - From 'The Phantom Of The Opera' Motion Picture,"{'4aP1lp10BRYZO658B2NwkG': 'Andrew Lloyd Webber', '7H25O93TTUoaZ0ZaFk318U': 'Gerard Butler', '6JcDqt1rBKIWfnoPjXFYqc': 'Emmy Rossum'}",67
6ewN9MaFbi78oDLT9wYDgn,Ghost Town,{'6xnvNmSzmeOE1bLKnYXKW3': 'The Specials'},66
2Fxmhks0bxGSBdJ92vM42m,bad guy,{'6qqNVTkY8uBg9cP3Jd7DAH': 'Billie Eilish'},84
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'},91
717TY4sfgKQm4kFbYQIzgo,Toxic,{'26dSoYclwsYLMAKD3tpOr4': 'Britney Spears'},61
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,{'2x9SpqnPi8rlE9pjHBwmSC': 'Talking Heads'},78
2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,{'3fMbdgg4jU18AjLCKBhRSm': 'Michael Jackson'},77
4jbmgIyjGoXjY01XxatOx6,Dark Horse,"{'6jJ0s89eD6GaHleKKya26X': 'Katy Perry', '5gCRApTajqwbnHHPbr2Fpi': 'Juicy J'}",83
5DSi7heBC8eTIFROBvttnp,Season Of The Witch,{'00FQb4jTyendYWaN8pK0wa': 'Lana Del Rey'},72
7jk7gqyEonmVVYahZN5zhW,Circus,{'26dSoYclwsYLMAKD3tpOr4': 'Britney Spears'},79
6i0V12jOa3mr6uu4WYhUBr,Heathens,{'3YQKmKGau1PzlVlkL1iodx': 'Twenty One Pilots'},85
4wH4dJgrsxONID6KS2tDQM,Maneater,{'2jw70GZXlAI8QzWeY2bgRc': 'Nelly Furtado'},83
4cS2HQ6jK80vqdY9ofpztx,She Wolf,{'0EmeFodog0BfCgMzAIvKQp': 'Shakira'},76
2idmlkd8oUaQvYEtINpLBX,Heads Will Roll - A-Trak Remix,"{'3TNt4aUIxgfy9aoaft5Jj2': 'Yeah Yeah Yeahs', '3TaUSUXn41GixL7zbvrIDt': 'A-Trak'}",64
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,{'6CwfuxIqcltXDGjfZsMd9A': 'MARINA'},78
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),{'0LcJLqbBmaGUft1e9Mm8HV': 'ABBA'},82
3JTMWdhcJPiegDSe7SvZS3,Cannibal,{'6LqNN22kT3074XbTVUrhzX': 'Kesha'},70
4WFeJTXNHIS2wURtwlAkhu,Time Warp,"{'213WFYdlgojElnXhDyhwke': 'Little Nell', '7Akz0poR4eUgNM0ciCWqIs': 'Patricia Quinn', '0aIOdrjH5s3hJqxmKoAEUg': ""Richard O'Brien""}",65
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,{'7guDJrEfX3qb6FEbdPA5qi': 'Stevie Wonder'},77
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,{'5nGIFgo0shDenQYSE0Sn7c': 'Evanescence'},86
7j74lucZ59vqN67Ipe2ZcY,Maneater,{'77tT1kLj6mCWtFNqiOmP9H': 'Daryl Hall & John Oates'},82
1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),{'1aSxMhuvixZ8h9dK9jIDwL': 'Kate Bush'},84
54ipXppHLA8U4yqpOFTUhr,Bones,{'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'},86
0SiywuOBRcynK0uKGWdCnn,Bad Romance,{'1HY2Jd0NmPuamShAr6KMms': 'Lady Gaga'},84
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,{'00tVTdpEhQQw1bqdu8RCx2': 'Blue Öyster Cult'},78
4dyoQtmjsgoTuF4VIReyE1,Things That Go Bump In The Night,{'0g6J6ltIhfXssIMbSVVxuU': 'allSTARS'},53
3TSRH5IgWTHc8QZSAmo4bz,Cross My Heart I Hope U Die,{'4MfdeUAPPDpi4xdc1jvnwg': 'Meg Smith'},62
4kovpzSYYoguJxUXQesQ13,Witch Doctor,{'4NI5R1DbX27ODY5JTqnv2l': 'David Seville'},55
1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record),{'5WWSL6rElJeUk3Uc1S2RyD': 'Dead Or Alive'},76
62rchuhJrm5JSlIfHz7cH3,"My Family - from ""The Addams Family""","{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos', '790FomKkXshlbRYZFtlgla': 'KAROL G', '7hJcb9fa4alzcOq3EaNPoG': 'Snoop Dogg', '4pzAvicKWenQtv9zIQim47': 'Rock Mafia'}",65
0QTUoI90fBFdKkd4h8fsOu,Calling All the Monsters,{'6SvFyXN6qzhw95Bj4HoevV': 'China Anne McClain'},61
2LBqCSwhJGcFQeTHMVGwy3,Die For You,{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'},90
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,{'711MCceyCBcFnzjGY4Q7Un': 'AC/DC'},86
3EEd6ldsPat620GVYMEhOP,Goo Goo Muck,{'4lYtGx5NZQJHsMyhHc5iz3': 'The Cramps'},71
2FMcDUopGfjBh3xMsrm78S,I Want Candy,{'52K4ArhA4OgMO7AsyEgqCT': 'Bow Wow Wow'},57
2yjlYDiNiQkdxVqTlaSrlX,Super Freaky Girl,{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'},73
2tscKg9DAFFhOhp8X3Ssf8,Skeleton Sam,{'49JFqkKqN2PWANlXIQlB5T': 'LVCRFT'},54
6SpUnFjNfyFgyLRm65b2G6,ORAL HEX (spell on you),{'7GwwoezwdbKvUaNgtg51pX': 'bludnymph'},61
2E2ZVy2fxslpAUgbb4zu84,Abracadabra,{'6QtGlUje9TIkLrgPZrESuk': 'Steve Miller Band'},70
5XemvyG79fcKPl5lgbhplq,W.I.T.C.H.,{'1VFt2HpmFG8Ufq6SDCoZe4': 'Devon Cole'},70
7qUJQSNX9QNf46CC6FgH66,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","{'55Aa2cqylxrFIXC767Z865': 'Lil Wayne', '137W8MRPWKqSmrBGDBFSop': 'Wiz Khalifa', '53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons', '3NPpFNZtSTHheNBaWC82rB': 'X Ambassadors', '4xRYI6VqpkE3UwrDrAZL8L': 'Logic', '7c0XG5cIJTrrAgEC3ULPiq': 'Ty Dolla $ign'}",64
2FK7fxjzQEXD7Z32HSF0Hl,"Men In Black - From ""Men In Black"" Soundtrack",{'41qil2VaGbD194gaEcmmyx': 'Will Smith'},68
5XcZRgJv3zMhTqCyESjQrF,Poison,{'3EhbVgyfGd7HkpsagwL9GS': 'Alice Cooper'},75
4nYUJ36Qj9hIY9mKj8QZFF,Frankenstein,{'2KEqzdPS7M5YwGmiuPTdr5': 'Rina Sawayama'},61
0qo1JukfClmpHnUOJxpFXi,killer queen,{'5C2iFRY2UldL2hv9THw4aB': 'Mad Tsai'},71
5qRJD1yaLJ5s0J3JpbgnwA,Evil Woman,{'7jefIIksOi1EazgRTfW2Pk': 'Electric Light Orchestra'},66
6kotXaSQaGYxE62hVpdHWu,Werewolves of London,{'3mY9Ii0cL5SQxpOTAm8SHx': 'Warren Zevon'},66
